crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
8544776275,2023-01-22,2023-01-22,2023-04-22,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8510506549,2023-01-27,2023-01-27,2023-04-27,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8592123200,2023-01-27,2023-01-27,2023-04-27,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8519408898,2023-01-27,2023-01-27,2023-04-27,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8592120440,2023-01-27,2023-01-27,2023-04-27,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8512755589,2023-01-27,2023-01-27,2024-01-26,"amex-prod-api-20230127.plaid.com","amex-prod-api-20230127.plaid.com
www.amex-prod-api-20230127.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8521361006,2023-01-28,2023-01-28,2023-04-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8604521309,2023-01-28,2023-01-28,2023-04-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8528419359,2023-01-29,2023-01-29,2023-04-29,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8611453766,2023-01-29,2023-01-29,2023-04-29,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8528433845,2023-01-29,2023-01-29,2023-04-29,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8611466945,2023-01-29,2023-01-29,2023-04-29,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8528490026,2023-01-29,2023-01-29,2023-04-29,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8611502629,2023-01-29,2023-01-29,2023-04-29,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8539774506,2023-01-30,2023-01-30,2023-04-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8621407430,2023-01-30,2023-01-30,2023-04-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8551332226,2023-02-01,2023-02-01,2023-05-02,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8633755374,2023-02-01,2023-02-01,2023-05-02,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8559979595,2023-02-02,2023-02-02,2024-02-07,"citi-qa-api-20220203.plaid.com","citi-qa-api-20220203.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1"
8601924320,2023-02-08,2023-02-08,2024-03-09,"f.plaid.com","f.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M01"
8617164166,2023-02-09,2023-02-09,2024-02-08,"plaidbofa-testing-202004.plaid.com","plaidbofa-testing-202004.plaid.com
www.plaidbofa-testing-202004.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
8623598493,2023-02-10,2023-02-10,2024-03-12,"plaidbofa-production-202004.plaid.com","plaidbofa-production-202004.plaid.com
www.plaidbofa-production-202004.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
8630521404,2023-02-11,2023-02-11,2023-05-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8714460720,2023-02-11,2023-02-11,2023-05-12,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8677249703,2023-02-17,2023-02-17,2023-07-01,"t.cognitohq.com","t.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8678156226,2023-02-17,2023-02-17,2023-04-19,"atlan.plaid.com","atlan.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8706400639,2023-02-21,2023-02-21,2023-05-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8778114719,2023-02-21,2023-02-21,2023-05-22,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8705964767,2023-02-21,2023-02-21,2023-05-22,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8778121910,2023-02-21,2023-02-21,2023-05-22,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8707383599,2023-02-21,2023-02-21,2023-05-22,"api.hosted-development.plaid.com","api.hosted-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8779418299,2023-02-21,2023-02-21,2023-05-22,"api.hosted-development.plaid.com","api.hosted-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8707061218,2023-02-21,2023-02-21,2023-05-22,"api.hosted-sandbox.plaid.com","api.hosted-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8779451163,2023-02-21,2023-02-21,2023-05-22,"api.hosted-sandbox.plaid.com","api.hosted-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8708304008,2023-02-21,2023-02-21,2023-05-22,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8780787944,2023-02-21,2023-02-21,2023-05-22,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8713969949,2023-02-22,2023-02-22,2023-05-23,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8786673582,2023-02-22,2023-02-22,2023-05-23,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8713987231,2023-02-22,2023-02-22,2023-05-23,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8786695393,2023-02-22,2023-02-22,2023-05-23,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8720164763,2023-02-23,2023-02-23,2023-05-24,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8792499688,2023-02-23,2023-02-23,2023-05-24,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8724691608,2023-02-23,2023-02-23,2023-04-25,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M01"
8730228726,2023-02-24,2023-02-24,2023-10-12,"file-vault.plaid.com","file-vault.plaid.com
static-file-vault.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8731099866,2023-02-24,2023-02-24,2023-04-20,"releases.atlan.plaid.com","releases.atlan.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8735181055,2023-02-25,2023-02-25,2024-03-25,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8753896374,2023-02-27,2023-02-26,2023-05-27,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8815401909,2023-02-27,2023-02-26,2023-05-27,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8764137312,2023-02-28,2023-02-28,2023-08-12,"plaid.com","dashboard.plaid.com
my.plaid.com
plaid.com
www.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
8766637970,2023-02-28,2023-02-28,2023-05-29,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8823158020,2023-02-28,2023-02-28,2023-05-29,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8768484829,2023-02-28,2023-02-28,2023-05-29,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8824411149,2023-02-28,2023-02-28,2023-05-29,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8768936442,2023-02-28,2023-02-28,2023-05-29,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8824412131,2023-02-28,2023-02-28,2023-05-29,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8775910101,2023-03-01,2023-03-01,2023-05-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8829483249,2023-03-01,2023-03-01,2023-05-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8777473455,2023-03-01,2023-03-01,2023-05-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8830618003,2023-03-01,2023-03-01,2023-05-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8782992513,2023-03-02,2023-03-02,2023-05-31,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8834661536,2023-03-02,2023-03-02,2023-05-31,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8797032868,2023-03-04,2023-03-04,2023-06-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
8797033121,2023-03-04,2023-03-04,2023-06-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
8807899285,2023-03-05,2023-03-05,2023-06-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8852542478,2023-03-05,2023-03-05,2023-06-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8807901410,2023-03-05,2023-03-05,2023-06-03,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8852544980,2023-03-05,2023-03-05,2023-06-03,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8807554757,2023-03-05,2023-03-05,2023-06-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8852632966,2023-03-05,2023-03-05,2023-06-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8807969915,2023-03-05,2023-03-05,2023-06-03,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8852633805,2023-03-05,2023-03-05,2023-06-03,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8807866130,2023-03-05,2023-03-05,2023-06-03,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8852845060,2023-03-05,2023-03-05,2023-06-03,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8814260180,2023-03-06,2023-03-06,2023-06-04,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8856443673,2023-03-06,2023-03-06,2023-06-04,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8817252112,2023-03-06,2023-03-06,2023-06-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8858274388,2023-03-06,2023-03-06,2023-06-04,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8817707191,2023-03-06,2023-03-06,2023-06-04,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8858278952,2023-03-06,2023-03-06,2023-06-04,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8827247797,2023-03-07,2023-03-07,2023-06-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8864204675,2023-03-07,2023-03-07,2023-06-05,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8838678885,2023-03-08,2023-03-08,2023-06-06,"secure0.plaid.com","secure0.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8871410611,2023-03-08,2023-03-08,2023-06-06,"secure0.plaid.com","secure0.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8848427691,2023-03-09,2023-03-09,2024-04-08,"secure.plaid.com","cdn.plaid.com
secure.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
8848761794,2023-03-09,2023-03-09,2024-04-08,"secure.plaid.com","cdn.plaid.com
secure.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
8873729013,2023-03-12,2023-03-12,2023-06-10,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8904239326,2023-03-12,2023-03-12,2023-06-10,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8872703161,2023-03-12,2023-03-12,2023-06-10,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8904247536,2023-03-12,2023-03-12,2023-06-10,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8879418323,2023-03-13,2023-03-13,2023-06-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8910331397,2023-03-13,2023-03-13,2023-06-11,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8879422147,2023-03-13,2023-03-13,2023-06-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8910336767,2023-03-13,2023-03-13,2023-06-11,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8882810460,2023-03-13,2023-03-13,2023-06-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8910635586,2023-03-13,2023-03-13,2023-06-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8882812119,2023-03-13,2023-03-13,2023-06-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8910635901,2023-03-13,2023-03-13,2023-06-11,"security.plaid.com","security.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8881268937,2023-03-13,2023-03-13,2023-06-11,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8912405148,2023-03-13,2023-03-13,2023-06-11,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8886337525,2023-03-14,2023-03-14,2023-06-12,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8918326574,2023-03-14,2023-03-14,2023-06-12,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8900010259,2023-03-16,2023-03-16,2023-06-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8926108687,2023-03-16,2023-03-16,2023-06-14,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8900639427,2023-03-16,2023-03-16,2023-06-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8926112900,2023-03-16,2023-03-16,2023-06-14,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8913251583,2023-03-17,2023-03-17,2023-06-15,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8933487951,2023-03-17,2023-03-17,2023-06-15,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8914826470,2023-03-17,2023-03-17,2023-06-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8934495232,2023-03-17,2023-03-17,2023-06-15,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8914417011,2023-03-17,2023-03-17,2023-06-15,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8934495221,2023-03-17,2023-03-17,2023-06-15,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8914501610,2023-03-17,2023-03-17,2023-06-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8934518441,2023-03-17,2023-03-17,2023-06-15,"plogger6.plaid.com","plogger6.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8964211944,2023-03-23,2023-03-23,2024-03-22,"chase-jwt-decryption-03-2023.plaid.com","chase-jwt-decryption-03-2023.plaid.com
www.chase-jwt-decryption-03-2023.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
8998741972,2023-03-28,2023-03-28,2023-06-26,"*.k8s-batch-2.prod.ue1.plaid.io","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9028345674,2023-03-28,2023-03-28,2023-06-26,"*.k8s-batch-2.prod.ue1.plaid.io","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
8998742579,2023-03-28,2023-03-28,2023-06-26,"*.k8s-batch-2.prod.ue1.plaid.io","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9028347447,2023-03-28,2023-03-28,2023-06-26,"*.k8s-batch-2.prod.ue1.plaid.io","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9006917403,2023-03-29,2023-03-29,2023-06-27,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9040069621,2023-03-29,2023-03-29,2023-06-27,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9021402413,2023-03-30,2023-03-30,2023-06-28,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9044973329,2023-03-30,2023-03-30,2023-06-28,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9012479466,2023-03-30,2023-03-30,2023-06-28,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9044987618,2023-03-30,2023-03-30,2023-06-28,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9032683120,2023-04-01,2023-04-01,2023-06-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9057863860,2023-04-01,2023-04-01,2023-06-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9038676214,2023-04-02,2023-04-02,2023-07-01,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9062017824,2023-04-02,2023-04-02,2023-07-01,"api.my-development.plaid.com","api.my-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9038839043,2023-04-02,2023-02-28,2023-08-12,"plaid.com","dashboard.plaid.com
my.plaid.com
plaid.com
www.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
9064739581,2023-04-05,2023-04-05,2023-07-04,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9085932424,2023-04-05,2023-04-05,2023-07-04,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9066975131,2023-04-05,2023-04-05,2023-07-04,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9087717895,2023-04-05,2023-04-05,2023-07-04,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9080083940,2023-04-06,2023-04-06,2023-07-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9099036583,2023-04-06,2023-04-06,2023-07-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9119472758,2023-04-11,2023-04-11,2024-05-10,"firsttechfed-staging-api-20220509.plaid.com","firsttechfed-staging-api-20220509.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
9125267123,2023-04-12,2023-04-12,2024-05-10,"firsttechfed-qa-api-20220509.plaid.com","firsttechfed-qa-api-20220509.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
9127290229,2023-04-12,2023-04-12,2024-04-12,"cdn.plaid.com","cdn.plaid.com","C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G2"
9129761030,2023-04-12,2023-04-12,2023-07-11,"*.k8s-3.testing.ue1.plaid.io","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9143005724,2023-04-12,2023-04-12,2023-07-11,"*.k8s-3.testing.ue1.plaid.io","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9201933308,2023-04-21,2023-04-21,2023-07-20,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9214154377,2023-04-21,2023-04-21,2023-07-20,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9203979030,2023-04-21,2023-04-21,2023-07-20,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9215953127,2023-04-21,2023-04-21,2023-07-20,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9208946757,2023-04-22,2023-04-22,2023-07-21,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9221747543,2023-04-22,2023-04-22,2023-07-21,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9209390331,2023-04-22,2023-04-22,2023-07-21,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9221763102,2023-04-22,2023-04-22,2023-07-21,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9210263424,2023-04-22,2023-04-22,2023-07-21,"api.hosted-development.plaid.com","api.hosted-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9222952379,2023-04-22,2023-04-22,2023-07-21,"api.hosted-development.plaid.com","api.hosted-development.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9210283231,2023-04-22,2023-04-22,2023-07-21,"api.hosted-sandbox.plaid.com","api.hosted-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9222981684,2023-04-22,2023-04-22,2023-07-21,"api.hosted-sandbox.plaid.com","api.hosted-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9210995516,2023-04-22,2023-04-22,2023-07-21,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9224283596,2023-04-22,2023-04-22,2023-07-21,"api.hosted.plaid.com","api.hosted.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9216001744,2023-04-23,2023-04-23,2023-07-22,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9229592793,2023-04-23,2023-04-23,2023-07-22,"api.my-sandbox.plaid.com","api.my-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9216012014,2023-04-23,2023-04-23,2023-07-22,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9229611364,2023-04-23,2023-04-23,2023-07-22,"api.my-commits.plaid.com","api.my-commits.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9250475083,2023-04-28,2023-04-27,2023-07-26,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9263823223,2023-04-28,2023-04-27,2023-07-26,"support.plaid.com","support-my.plaid.com
support.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9262468921,2023-04-29,2023-04-29,2023-07-28,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9273006837,2023-04-29,2023-04-29,2023-07-28,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9262470119,2023-04-29,2023-04-29,2023-07-28,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9273007206,2023-04-29,2023-04-29,2023-07-28,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9290559571,2023-05-02,2023-05-02,2023-07-31,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9298263693,2023-05-02,2023-05-02,2023-07-31,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9292880368,2023-05-03,2023-05-03,2024-06-01,"t.cognitohq.com","t.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
9297162331,2023-05-03,2023-05-03,2023-08-01,"production-card.plaid.com","production-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9304551094,2023-05-03,2023-05-03,2023-08-01,"production-card.plaid.com","production-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9297571423,2023-05-03,2023-05-03,2023-08-01,"development-card.plaid.com","development-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9304561552,2023-05-03,2023-05-03,2023-08-01,"development-card.plaid.com","development-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9297185377,2023-05-03,2023-05-03,2023-08-01,"sandbox-card.plaid.com","sandbox-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9304571552,2023-05-03,2023-05-03,2023-08-01,"sandbox-card.plaid.com","sandbox-card.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9303655325,2023-05-04,2023-05-04,2023-08-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
9303655283,2023-05-04,2023-05-04,2023-08-02,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
9303908794,2023-05-04,2023-05-04,2023-08-02,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9309378138,2023-05-04,2023-05-04,2023-08-02,"*.tartan.ue1.plaid.com","*.tartan.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9304344222,2023-05-04,2023-05-04,2023-08-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9309384755,2023-05-04,2023-05-04,2023-08-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9304048189,2023-05-04,2023-05-04,2023-08-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
9309484914,2023-05-04,2023-05-04,2023-08-02,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R3"
